BatchID,Cycle,Voltage,Current,Temperature,ChargeTime,DischargeTime,InternalResistance,Capacity,AmbientHumidity,C_Rate,SOH
1,74,3.786611966215335,0.9179645946725544,30.94508265553776,111.36314878091034,33.951415226757355,0.0572677752120959,2.442170940964504,56.55240421001132,1.096723392683388,92.33344461544664
0,75,3.0477565528027832,0.8280647004853748,32.10252123994928,58.81630506855947,88.83288236145714,0.0540815472015948,2.482567317854582,57.32833238190346,1.7928649224565691,92.62594447702398
1,76,3.717218802628151,0.7742566698032256,22.14626853125262,90.32285784399232,99.6542515941305,0.0583833960320209,2.4729692654708115,49.2621358850904,0.9962777073089676,89.33064830676349
3,77,4.043635061821961,1.7385664273410004,20.83822213447885,46.91132299185749,103.24462184335589,0.0575215934046166,2.4780082919564617,56.68006130723459,0.8890487317512423,92.21979430359784
3,78,4.068998577947561,0.9285613514913356,27.35707778193202,86.23158588468527,74.415826439454,0.0610205859609657,2.426475720760842,33.191881862378295,1.614973240482907,91.4550974793894
2,79,3.538845312443954,1.8906856727966737,22.238884778595143,60.28053166357592,48.48313662209868,0.056020869665492,2.4572909991346874,64.0620446819747,1.0396451925450898,91.61053863816682
3,80,3.5511644258556885,1.9548897880177865,28.164659088777555,49.00874327291565,96.3504909524844,0.0543834093430009,2.454397779845,32.22188933950584,1.7704978996359026,90.75273366221978
2,81,3.092363019609621,1.356890704905646,26.0146151042565,58.18638456332717,92.97417694389034,0.05933613698786,2.453888565868029,35.9496603948599,0.9918330779557172,91.56858423237044
3,82,3.804918030531643,0.7145016839985896,17.42127942501384,46.09569616570194,52.16436606928559,0.058893054036626,2.446679449125641,53.07158833988945,1.5529172368618822,93.29892449839504
0,83,3.985511304447415,1.061822365069372,32.737526006650306,111.17244970540943,111.30669802765136,0.0562831339589377,2.4515779145644,59.57645821826766,0.5676635094280041,91.07372218466487
3,84,3.2935860655256555,1.696598395022321,33.97938836547761,65.7468197685416,39.39343122745461,0.0553405020899918,2.4749928956541334,33.05006257385014,1.07834432016548,92.35181061001904
2,85,3.505561057960038,1.0510860930456056,21.93605654757807,52.07513744769306,118.44194156321932,0.0615747934613685,2.419242972933044,66.83059256489278,1.0148452624513271,90.83993701201392
2,86,4.006607204118325,0.6305258274541832,23.06149220032008,70.35670569143396,107.42230298797182,0.0614282207812135,2.492545895360609,68.94430595202795,1.725018108913885,92.37936293492471
1,87,4.052544561194746,1.335177366392282,26.429326953624525,58.8482550125846,91.91087809311676,0.0537250864825877,2.4661768225005294,54.23800692030844,1.950583104842465,91.43940576548874
0,88,3.291815976317072,1.7676812772440522,26.672283949935125,96.99773284319932,114.48748994518496,0.057883553941487,2.455153362086796,49.24973821507346,1.191321915039442,91.69680011465717
3,89,3.660684761449637,1.6938895807152536,28.29272136336415,117.40979206969448,95.0080051491337,0.0622283841095678,2.4736366829274585,59.65579889118999,1.737254415730637,91.28219996426196
1,90,3.2309917807629924,0.7626847101955299,35.05102269383175,69.4230291027882,47.14112973270413,0.0580478748844442,2.4259633050966314,43.134294093088215,1.5495420514360476,91.83008982516372
3,91,3.122254516967468,1.5091469216187,24.11526386252975,107.49300599750164,69.79405243015306,0.0581187755319466,2.44120598189698,49.73057736420426,1.95107898149554,88.72057072724989
3,92,4.093344601670349,0.8307563951534707,21.00851377730773,80.92767662036576,36.43527218984718,0.0586344813447412,2.451578491352189,66.64604107257605,1.716662771514237,89.95408232072603
1,93,3.984609005078531,0.8273113018282583,18.103403859927365,44.15120985848101,65.06916800593038,0.0570582060524636,2.480811207408644,68.22621700966134,0.6162170989455957,91.80536468722688
1,94,3.912041882163809,1.8111076599577776,21.345349800290403,92.15604678732076,96.74427177634878,0.0559904485115439,2.4520700683774685,67.08276464204741,1.5699225835733543,89.13760602135416
1,95,3.0585195825757685,0.8745034291103453,24.83436513563101,76.20910474132381,64.77990158377357,0.0616050946214695,2.461501093423703,40.49792267855361,1.3032495731335605,90.63066865166076
1,96,4.012474551252309,0.8948710197770168,33.97278931758894,88.5545870926893,59.72647579213207,0.0559141261875046,2.440208420081277,39.29876160867053,0.5246540868984908,90.87847019294628
1,97,3.5256528910864606,0.5009800861419493,22.411943504819146,110.07186713144984,83.58201502592807,0.0601945429042175,2.4612368413793497,41.90658023717257,0.8769694380881655,90.33178400071208
3,98,3.4108741479550315,1.8060035511882764,26.118939758194493,69.63911135904414,108.49840760990055,0.0615731589855153,2.484544791859489,47.6524444955384,1.8826328675403396,90.22036454495736
1,99,3.655771633230452,1.688892219813702,24.91788551963624,111.105986089562,34.282487329150115,0.0569975474021976,2.470410533833482,42.56669651167854,1.8890920591801292,91.1760186792256
0,100,3.109623891268267,1.440993402636017,30.94196636724042,97.56021128534894,64.6923391229762,0.0581514631948098,2.4483708802444424,44.96851182956232,1.6982756903009515,91.77494957438115
2,101,3.907975859222879,1.6253986459082634,37.63466212936811,73.97444332901863,44.24166676337365,0.0625263583767831,2.463009816945309,54.82547808483038,1.972669404916984,89.61194964138829
1,102,3.6989220922659554,0.7280728511367377,22.3456561353984,84.28999220921673,92.58188256586828,0.061265783440454,2.460550339092144,60.50102708375904,1.7098178369363073,90.34801882174592
1,103,3.223908116247801,1.187485391881363,22.55280278740889,59.30230192671103,39.51521043880214,0.0590654285862422,2.458631753433945,59.42232793071668,0.5153062809278678,90.0990211621666
3,104,3.225878639722855,1.0268290810231713,30.22080438534536,118.52375697648968,89.83269827222202,0.0628044980067223,2.470239067217208,62.57694268316608,0.9317515104522676,88.22901892273198
1,105,3.221098381887209,0.6406647893855247,28.40945744813156,90.06160467453563,55.75627837181166,0.0629130714469086,2.469589554076749,31.28737612861609,0.5459362733566443,90.8244841022018
1,106,3.0684028650623207,1.2291957278223862,34.23353662868017,33.94621672469669,47.902513236350224,0.0611381053860314,2.4444568280625023,31.909351587150244,0.6411619531063392,91.3998027380264
1,107,3.7053581392460218,1.881109475513953,27.919640926629818,59.39597151732079,114.27173020424868,0.0588996795442526,2.4593375812295557,61.57531842754517,0.8282612254261641,91.50057700651882
3,108,4.00841781310621,0.5600886785760417,23.203539546064704,86.09829903831518,31.66721190713603,0.0599731025930564,2.438338101576804,51.32315289298528,1.2553378194882836,89.79746658956388
1,109,3.0209978567848665,0.9371913702406908,27.953274153461543,35.06999500193158,69.3999544700612,0.0614727734879107,2.427038552073689,53.125626950484815,1.7712980051930267,89.24181574726323
2,110,3.0588055739655284,0.8113114043085552,30.543517902914537,32.14957721872285,31.94642932156144,0.060622810341705,2.4396101248859203,32.10347440857508,1.792950134235662,90.4339969834357
3,111,3.687324332024335,0.8572199804985445,29.102410905986822,70.50218155750224,73.52337432938961,0.0629779143564697,2.4429744369652084,40.21255204685083,1.4243027878359449,91.22409770024368
2,112,3.983394822463263,1.862651827819063,27.53637015553649,59.9421161723403,75.09426400149763,0.0581404518397813,2.41076838021644,55.53417219541911,1.8922639085993525,90.43875826653876
3,113,3.3920866686823605,1.2021035813514351,30.333373447945768,69.44687472298493,58.94962242552723,0.0583114729418675,2.460706651188334,64.36727560442705,1.2500934898853122,90.54173641781532
1,114,3.419537278569267,1.1994491194097283,30.84647795222836,53.64239788920047,41.89455997725213,0.0617617422229648,2.387653491547952,66.6793358872561,1.8335540661998024,91.34277650164498
2,115,3.715615796996131,1.6408634636829236,31.91079495518764,44.824597224868285,63.87487839610278,0.0605169111723861,2.4967963387897263,50.01677983340327,1.1810978844980182,89.35499115404421
3,116,3.329055466948976,0.7317383060073888,28.24354943794821,92.02290212823038,90.50366459393096,0.0603459027706045,2.4720375826759264,51.8189693095279,0.9158375111328234,89.99712273675256
0,117,3.031930039293221,1.230898031150076,24.164409598415727,76.31140046410204,100.41562277800132,0.0581638865616512,2.4362798255165536,63.32198524275964,1.8746193771506412,91.84216894948337
1,118,3.8822742217219153,1.1449778211815895,25.733568432166614,48.01387901244301,77.7675542149328,0.0618390916895963,2.4411885272112754,51.50498402989419,1.081902613518304,89.94685943287737
3,119,3.750779895529744,1.3953660358199842,31.032544832541785,58.76304836339985,83.085095499578,0.0617944897839984,2.4465594374717456,50.67434102149269,1.2551061632666924,88.70430641703037
0,120,3.696907198866791,1.9993365548756576,20.91532164506382,83.26271168969933,48.05547340121874,0.0633069579639034,2.428216792240221,66.20336151043816,0.9932909487960158,89.40331723566811
3,121,3.890020954790188,1.6541733411230706,26.843366544364507,36.50064134452301,55.85972999048845,0.0622378122662419,2.4433523829517383,61.59730884223521,1.4942564004360948,89.0096212978445
0,122,3.810277005074445,1.0967985545261407,23.0333059383632,43.27077083395616,44.570604904712255,0.061934791843519,2.4361200004459667,66.36290105445178,1.9925468375090527,90.39616320891297
1,123,3.247058385813985,1.7413295784110705,25.14372411467409,36.59210436966511,52.436581500415016,0.0646540012735806,2.4366145456553805,38.72988219124615,0.5382703232971544,88.99573989524825
2,124,3.4229772563320213,0.7560625449687203,31.392259313036494,103.1085599442707,50.239810220297855,0.0597750653931029,2.441629221269613,50.97501946621427,1.849772009010652,90.09571045384791
0,125,3.15133217001435,0.5456955294634402,25.95549534009952,97.71683098908083,76.75039077521139,0.0635727784376951,2.4112294440329203,63.69888514373432,0.5058890854838981,89.17790046391318
3,126,3.1558284161014574,0.8066725586964096,25.232182740780743,97.79816386913312,80.64198802116564,0.0592577056704093,2.437791394482673,34.44591309868436,1.0463418217193166,87.73855606005208
1,127,3.811434895627847,1.0106173341713895,18.20071929510041,94.46928091284252,115.0452678739354,0.0610232762399983,2.4397689549323496,61.78648617175847,0.7529102094342714,90.24847111032086
0,128,4.030320128378998,1.2658711361893398,28.731267830136105,90.24468813028822,47.60135823913707,0.0603746857347533,2.438576992427118,37.31893533659478,1.636012671008827,89.81394088455669
3,129,4.155279100633367,1.4226937108117998,28.227420905705376,72.92927238403576,87.75081391453463,0.0644638850709038,2.431183384891277,62.32475019941285,0.5759162611357602,90.13747098724168
3,130,3.754016541059333,1.8659085758216327,35.8162736165273,87.80503471564035,103.55333420887706,0.0628691795328092,2.457757155519388,54.480037502274726,1.3302274303764918,88.71054654445187
3,131,3.2209215880331485,1.2647810143256866,23.461108825234994,33.45253993091772,80.42173174047473,0.063072993510814,2.4274269489023688,37.729439659394686,0.942389200767969,88.87120113436367
0,132,3.126780414538717,1.251913466938594,26.09575163831969,85.93179803911062,52.95032872509681,0.0609865340245411,2.438546518136464,48.93416717331205,0.7005053732970532,89.96087766497214
0,133,3.975421165844109,0.5753645147344733,26.246918418553776,100.00899349831894,53.62952070180002,0.0627006130081342,2.459445950678511,57.27620665843087,1.6577273181539611,91.10320760992342
0,134,3.694507771632,0.5523673289843357,32.887266398817374,75.03225243459511,33.53277477638999,0.0618730693933817,2.431412477199593,55.3541160353417,0.8261252513828851,89.42506774421665
2,135,3.741942025216464,1.326739942874558,24.52352233806524,62.17619955845132,57.48998038936335,0.0642669100297084,2.436789265349351,47.08988784926817,0.8355128180824083,89.88861357454616
0,136,3.937754506505651,1.1572679198725169,26.395107628851697,54.96840613208812,97.0143311103042,0.0616178177293367,2.430072307273702,65.97466115683707,0.9126151777068844,89.08231854245605
0,137,3.843932673278942,1.758770592470448,28.039482548582697,87.85218451458742,34.276598148639934,0.0663595887304101,2.456247395871272,50.770536579513774,1.380150145742041,87.72767028458554
0,138,4.001349903427316,0.7410193770677678,25.93304561578179,92.3521078766918,49.73657542543476,0.0604488391007518,2.425845508768274,50.23469194114753,1.4894988975361223,90.3431355121837
2,139,3.067456686551854,0.5374574931755745,22.76783192724736,108.38708398762884,93.56092486786036,0.0622869603350868,2.456167091545764,32.49002359765817,0.5264037855520174,90.32835031136862
0,140,3.897024764095806,1.1735581518951888,25.97044996449154,60.810067421489165,100.4386406540589,0.0673544010199321,2.427928242107059,66.8848155919055,0.8628044541706854,89.96368430937726
3,141,4.021023308786514,0.8562178351283862,30.36815874929886,99.2795076647027,70.97865690557356,0.0632297225040759,2.41231080553104,37.08466274713492,1.1464562637579243,88.97544751309522
0,142,3.343362050949977,0.5744215600082562,19.8674235029447,80.52202417704041,92.8266904630784,0.0615702426711911,2.442587463411482,51.13378773746217,0.9979654282418498,89.95341143883752
3,143,3.768536728791904,1.5868974302714434,25.66484837073438,109.45528416102712,64.91569517894028,0.0647381431250753,2.422406643324887,62.142704056012406,1.8262559877663287,89.9937534419594
3,144,3.3769944766043665,0.6673894999358712,21.499395925304132,77.50308974660587,44.392192052171474,0.0634492155155709,2.440410017981983,38.61813107822573,1.6815630963296282,90.85630600550218
3,145,4.149565279778945,1.4124792500116574,30.97523314462421,76.58668455581704,65.83345441706159,0.0628282594887633,2.3729119123015256,51.09493159883364,1.4388353233082412,89.92160611191238
2,146,3.0401082869226044,0.9215746252503336,17.384065476081126,82.00893732968183,82.19710381828286,0.0624082583784025,2.4271041052378988,39.62739636893363,1.0070636239955597,89.27883517210435
2,147,3.695751412599546,0.760244075532533,22.205390763642058,97.4383819628191,115.32479536676011,0.0702367472112519,2.4173078940248502,60.38779991199647,1.5510085172692398,87.78754824580918
2,148,3.199804256459418,1.0696272843789765,26.886059375322603,116.82214309456148,36.18758568798096,0.0642968961996317,2.404734826269374,52.57364671492603,1.7654570192686916,89.08804917175759
0,149,3.8546642462125904,1.7021686643344305,32.827620146171704,36.62070187941891,75.66546844604645,0.0610488652793342,2.414435179963204,64.23903441580575,1.39224556603848,88.96808324002035
3,150,3.2110683401023947,1.088140365356859,24.67124869463506,34.80911421519154,59.60278003896519,0.067987419518011,2.413525937114146,65.78232011509532,1.6766922003400686,89.60632467195855
2,151,3.282459914278029,1.6261544738165836,22.22400236653401,114.37953036666046,75.7480524849025,0.0663221418102211,2.4235402841029883,55.949339297815925,1.6236574420996217,90.2076467633732
2,152,3.59324497325491,0.6882294451987261,34.40578534720295,77.68880629663855,32.157790263887854,0.0636670671379604,2.396653470774301,59.015649846357775,1.3576059667404834,88.5701346683824
0,153,4.097801939996254,1.6591571294976186,17.75993049791878,85.34127131102424,58.17228192314232,0.0634337618226277,2.4298254756051945,51.96880399547455,0.9682748252322664,90.96352633148052
2,154,3.254057246577565,0.8553999873599729,14.005970216899591,73.4181241435256,103.78813327743045,0.0667469455923164,2.450324295704116,45.37714932269532,1.6186732370019077,87.22019214615518
0,155,3.173088025341724,1.5160896948333091,27.20007225026666,38.4291707346727,79.85475604691737,0.065006163345021,2.4281185699389565,55.92471692083338,0.8101945495364097,89.03040989048475
1,156,3.910772198224837,1.3486723322614944,22.489728878236946,99.12804405768,70.55242435345056,0.0617480443631098,2.43817977218458,66.33154493949316,1.6692325197073006,87.88509015152977
2,157,3.600743438800717,1.893717075817531,19.893835914346436,97.25021805797282,55.697256454380565,0.0692744799292093,2.443391249092276,46.66721521725752,1.7068200382137997,86.73544922322375
1,158,4.094142134858126,1.080983776962971,28.541782236496765,58.05329893435308,56.82382705122203,0.064932019075568,2.4457297902436834,42.576401054951816,1.7332173193555596,88.3109112431419
0,159,3.175937468591811,0.5992477832516607,26.219003568856,57.56153207055604,64.47912902315261,0.0688911434729648,2.4579027738564263,45.53747754210296,1.2093739564676864,87.111894124833
